replicate,dose,relevance_def,population_edges,selected_edges,selected_clip_ids_sha256
149,0.25,parked_vehicle,69,17,252fb267cc1a70d6ed45372cd242c3aece2d2de265be917bd95456bc05a423e0
149,0.25,dense_frame,70,17,53566d61882274648fb74750d8dd9ef8598e26b8489ae387799f02053e3328ce
149,0.25,multiple_buses,247,61,aafb2962ddfc2b90329dbee4de880fe5687f4585f8d86d4ca43ed4c35a8974f2
149,0.25,stopped_vehicles,636,159,50f3ac4aa7c8c8a90055cd1c1b12a24bd34dd2e21db3db4f3bfb7b770f2d5560
149,0.25,two_plus_bikes,345,86,15fc81bf44d42dc23e40fbd0f38a199dd5eb7bb1f6d77abbc194a062f2756f61
150,0.25,parked_vehicle,69,17,1fca3adb54369468d0da99f6e6c5baae9cce2282fde7cf406e1fb56527b3413b
150,0.25,dense_frame,70,17,55a7d79d7773fdbaf4b15b4d5a61c36aa6c5d39852a681c92db6a457fae1496d
150,0.25,multiple_buses,247,61,5318ebe15ba668f2f655a3314c931f340f2696b7504d3d77c11bfd85f2198cad
150,0.25,stopped_vehicles,636,159,70943a062c443c2b1284ba2ffdcda38a7d4b29243f5ddde4556233a31771a70c
150,0.25,two_plus_bikes,345,86,ae1321d0c38f2cff64e414d68efe8a0cfe9e66ef48f07aac6d0ff3828188bfe9
151,0.25,parked_vehicle,69,17,366b876e2065ffa2b6e3990f123f923019dde6c46e6faab70716c2b417ebcef3
151,0.25,dense_frame,70,17,f33f91fb66420551b0673cb91a25cdef385f391dcba16034c92ad04ca4223ea7
151,0.25,multiple_buses,247,61,67c283e55fdecfe22b0cbaf6aa0b965a6833e582a012da9e3f72c57cfc2167a4
151,0.25,stopped_vehicles,636,159,adbb285f5ac69bfefc1d8f40b0066400031430690b6d32547f14f4a565d9b347
151,0.25,two_plus_bikes,345,86,6e01be42f52dcfb6d822a215e0d6ffc5e2a5546a707f27586c4361a344919ea6
152,0.25,parked_vehicle,69,17,cec86ce09274434493bc77465e74ba578a2a729a61aaf1b7277d694ea86052e6
152,0.25,dense_frame,70,17,7659c0921205fa058f4aa5b2cb13131ade25cefe82c493d7148221a8b5e52a1e
152,0.25,multiple_buses,247,61,e048c1a50c5e307e201a447b5ef32afd0036036f6f73294eb30771e70e7f75f0
152,0.25,stopped_vehicles,636,159,2790678c86b7693e6d29f5cbfb2dd8e3f0eedf3286b5c6ed3f762595b8442826
152,0.25,two_plus_bikes,345,86,b296d85f5f6636c3b6bd2d0c67518d2f5f61b1b6813e23e3c3fda88cb2b21d06
153,0.25,parked_vehicle,69,17,8882c692d2ca698b06f2d5b2b5eb15a70393ac6985f2d7e1dc24953e515bd26c
153,0.25,dense_frame,70,17,cc7f0b0ccc7c83babd3b6aabf584ad7b005e785f72d71009304885fc6388473b
153,0.25,multiple_buses,247,61,98de0e11c61272419c1978cc3696b82f2d17a9f66f6682fdac00145495bfb97a
153,0.25,stopped_vehicles,636,159,99d12a332f437151f43769b0395812207a869495305bb476990971c27ad194db
153,0.25,two_plus_bikes,345,86,b97706157faf94bf01550ce8886c8e681bcaea42c9d47e6be0825a56a4d4120c
154,0.25,parked_vehicle,69,17,427573c035c7d5590be83439e285b3593a74a310f57422dacbad26adff0382e4
154,0.25,dense_frame,70,17,dc9927e0b1e12bcf18963ae2fd098de493532280cbc233cd9bcd1c82aea5ec4e
154,0.25,multiple_buses,247,61,3cee468e673b4d15b2a79decc21d9c5f0d81b5176b324299163bd6f5eb7f074f
154,0.25,stopped_vehicles,636,159,72025f285de5412e3e20a7b1889ff1f923f095dd9ce626ccd6decdc19a85b2e8
154,0.25,two_plus_bikes,345,86,155120fcba04bddb59c9c875af2897807d6631fd32ca861e57d1470858d13720
155,0.25,parked_vehicle,69,17,e2fec6cc742bf22fac01b463b31f7909fd9acf9abcf4de4b8e7ac8182e697778
155,0.25,dense_frame,70,17,4507ca8ad34b4381e354b01247dc7e580c6efbb48d77287325b59693587a8ef1
155,0.25,multiple_buses,247,61,9265ac26072cd89480957a44007b19663a37768d25f7dcee0c3ad4d5e6d32cf5
155,0.25,stopped_vehicles,636,159,0bb3770b151a44a0fccdddb9a83a71df6b5ac0ba0bb3ed081f10378afe1ae502
155,0.25,two_plus_bikes,345,86,abe693ee3ea1bff55fe26982401dc60a83dca1a1137452ed6226844cbfff1e66
156,0.25,parked_vehicle,69,17,b3a6d1d542ad4b5269b3ddfeb998e7924c4220aeb81fd6d71e78e4601a52c60d
156,0.25,dense_frame,70,17,494bec5b28cd3fbcb00860e90ba3e897fa87e5606eec05eb87a68debb9b274cf
156,0.25,multiple_buses,247,61,1e95c4b8bd7d73735e88c4726bbce66130e71c0aa3ce0e57446c5ec94031f7e0
156,0.25,stopped_vehicles,636,159,04caed9c7079e13f8df268a3b268c9e68dddc947549329ba975e350395935d4f
156,0.25,two_plus_bikes,345,86,4230ed665de4a909303e54129ab194c589d43122836ce5fd8596651c9cc06d15
157,0.25,parked_vehicle,69,17,abf4de4644e14de42ad1634bcc65333cf3fde2039aed52fda91d393cc2471c83
157,0.25,dense_frame,70,17,aa8125b6f57e32f27646fbed3e5a2b87f1adf44b7d67c64f47f0e93fdf7a571d
157,0.25,multiple_buses,247,61,0f28e1a811c2d98f5340ec1d4ae79a16783941b0cf4553e1b6ed573f7aa330b0
157,0.25,stopped_vehicles,636,159,5b296ccbe2200f9a47e08ae74c91e2fe6827a2459e4564cee8c914b3b9239cfb
157,0.25,two_plus_bikes,345,86,602768645a4c58e4c1fbfbb788a6a54a744322977eba0ba7eecd41a204d6e0ed
158,0.25,parked_vehicle,69,17,b50a03507f1528905accf4d67bf92682a57a98367a2eba8f7196d72365f994be
158,0.25,dense_frame,70,17,0d902897bf0a5c8e476f2080c2f85c0428472f3a586ac170e24e76c2c2e83906
158,0.25,multiple_buses,247,61,62a04e1f1905063c9938425d3740eb8c276cfacb72a5152e239cca542b7fb9c7
158,0.25,stopped_vehicles,636,159,bfc3a4fae5196c6a5df30cc5e563efae61714d25bf21e4b0a1b4cb041af405b8
158,0.25,two_plus_bikes,345,86,4c30f067b7b8984f21374d9f9a60ab04a373d54db9c8a1d819d69a8efaa54f54
159,0.25,parked_vehicle,69,17,23a422527e4aa2fa4711ffe1532803ccd6845aa27f7ea234a49290351444a885
159,0.25,dense_frame,70,17,5519c70e9dfd42e03d5a052e76c94219dc4e650b97bfaf44ec04094c065a1571
159,0.25,multiple_buses,247,61,ba1b2874b521248975213d446aa1f0d5ec23043e8f7acb5eade82acb52c7e656
159,0.25,stopped_vehicles,636,159,998829ac71d567273a84b7150f6ac2688550dae41ddcb7760739a581c9df0ae0
159,0.25,two_plus_bikes,345,86,a7e7f05b131f89b9d4e593344035463656590a3543991ddc49f72d41f962f6dd
160,0.25,parked_vehicle,69,17,99349c7958ab71c8a23f6c9882b6a9f73e923ef86d4de2919270afdec45a060d
160,0.25,dense_frame,70,17,7356b2d18d5a9aa2e9cac1f3378f3f43e7f458d24ca62efa515aa42937ec5622
160,0.25,multiple_buses,247,61,cc45113cf8950938c1c018975dd26194e29329b95cab24cdf4c71a8bc19b2ad3
160,0.25,stopped_vehicles,636,159,ce0dcb8e221db5b284c29a60daf34f27afe658c3b75b33622b2c5e9be1f1b601
160,0.25,two_plus_bikes,345,86,58e67ee5e83580927e4f56dc43cb9ad5323031235fb5cf223b252339c9bdedef
161,0.25,parked_vehicle,69,17,ba0e3f4ab852e2af208d9266037d9573924a97a6f6529e333c808439ebc1de06
161,0.25,dense_frame,70,17,44baa1f7a834a12eab99930b2b4d3a0d845c09a77310c81bf6d23f7cb77db639
161,0.25,multiple_buses,247,61,bb7e45acf5e9b548fdcae89180272abf92ca864d6448ca8aaf6a3017e44d8c01
161,0.25,stopped_vehicles,636,159,31d5154fa2d902fbb9587eb2c5351a37bd776d6f5c4bbfba96bfb9771b02a015
161,0.25,two_plus_bikes,345,86,58086210ccf96721a4ee481ed5525a1960bb7ba74b812cb4a9d4ea80322327ae
162,0.25,parked_vehicle,69,17,45eaf897d2bcb291b6bef76e23dec43994b1c4b51be7f971747fa7a37e6e36ab
162,0.25,dense_frame,70,17,fb1b7c18b764628cb5eedd202e48beeb124dc7f0e2ec8674c1ed700dc042f5ca
162,0.25,multiple_buses,247,61,4a1ab1dccb0d42433f313e85a9056043d3897fb9d5b7d10d432bb78513c00347
162,0.25,stopped_vehicles,636,159,b3d1ffb15891aad1b4cfd521e1f81b0dd390394173f28d1b74e739db805901c4
162,0.25,two_plus_bikes,345,86,1dc2269413fe72fe9373e489f2e62f0d108c0e9561d08ff4bf2b107836a91fb4
163,0.25,parked_vehicle,69,17,9e12b1ccab96803921ec433ef503e9553a531c0dd7cb4f410d39dcb4e78bb21d
163,0.25,dense_frame,70,17,5acafda1a17981c5dcd5f457ace9f6d8d44f39e09f2f369591f19d3468ded661
163,0.25,multiple_buses,247,61,524a3136ef7d9c5e61a398d65620e1cca60345e387955875fb456ee3f4c049da
163,0.25,stopped_vehicles,636,159,8cc4fabe57203db756e5d4b255412d73dab00c6789348092cc40207052189ad0
163,0.25,two_plus_bikes,345,86,4e9d02c689bc49ae5a1ccdafbd2e750dc8560a80302e69639b5de0a817af9ffd
164,0.25,parked_vehicle,69,17,0e1836c3397efb050b0b253a63c224e273564d4621bec0b42bc33d4d52c5efeb
164,0.25,dense_frame,70,17,99a7f95d4d9253931e56d839d9847bf54bb1c5652fc0f4fdc20ed0a979c0fbd1
164,0.25,multiple_buses,247,61,33c93a830a98988b7cbd8b7bb4b6ed1234978548f8ffae4f77da9cb3ef278043
164,0.25,stopped_vehicles,636,159,438efa7f8f95aa5d2861345449ca61e9f58f4d1d501f8913085fc410121e438e
164,0.25,two_plus_bikes,345,86,b95b44789759c147da77bf73f5aa8f3ddf934e31daab140469f22ba4e2c0227e
165,0.25,parked_vehicle,69,17,95d4432a0dcb7870e3c1a9fabfd494800569fb92f475bdb23042ae3a8ce7918e
165,0.25,dense_frame,70,17,4a722c0546520e9896ee78f6f3ad651b4d0c43d7f913bc0a042d6afde093d534
165,0.25,multiple_buses,247,61,d4bb40e04d5f25545bd5d3568a1060f28e317947cd75e015336a022a87b296c8
165,0.25,stopped_vehicles,636,159,05c9db1fb7ffc5d367d24fb0c61e661e6d2020fd2a6d8e048c550e5e2dcbbd4a
165,0.25,two_plus_bikes,345,86,11240e60c3047dcf5591b267819ea5249b63803f6d54954f1dc2887b6dd59d10
166,0.25,parked_vehicle,69,17,70ce91880abd1126483c684134b88eac67926c35b923981e0b21ed73891f44b5
166,0.25,dense_frame,70,17,cb9d01d5888ef3a356076e5cc099322a342f35afbbefb6fe005ca70ae0e7a4b5
166,0.25,multiple_buses,247,61,f84e78573ae6b61d9c05c7c2255f63617d6ec81adb374b114f24703aff60c4b6
166,0.25,stopped_vehicles,636,159,931c2118c79bf5b585521bfd6562bf3e565d2d60bb4c1d9be83650de76428f9f
166,0.25,two_plus_bikes,345,86,d67ccfd339cc5c26a2298c60be31f622a453c6338eab3e21ec2853c1ba5e52ce
167,0.25,parked_vehicle,69,17,5e3a41452d4b77ec7d8f6a7be1095e03df78fa6fa83094cb1e72c87c47800c7a
167,0.25,dense_frame,70,17,57620da4427601b11b9272f6a8183b918a98dea9ffe9135e5a3386b72f701978
167,0.25,multiple_buses,247,61,2df0f299f7fa8451bc1769ac66194e0373f23d945727c796b5cf6ec5204052c5
167,0.25,stopped_vehicles,636,159,8ec31344a1ae07c097a83d5ff0efd22e87bcde8913da447070a11eae8ebf8fd6
167,0.25,two_plus_bikes,345,86,68bdfe6f75bdd18577a89882e0e22f21c82c38524cb9093fab961d5c9cf56d3b
168,0.25,parked_vehicle,69,17,9265eb75523b1b165172d995724a184250f3794d626105cc57bb0198edbbfa68
168,0.25,dense_frame,70,17,51fc6035f09ede4d5ea4f1fc1b725c68baeb7b5dd4a18658daae1ccecc18e523
168,0.25,multiple_buses,247,61,94fe35d980b77ab8de49f3cba5f6491294a73f9b222bde182fd80b06fc0e437c
168,0.25,stopped_vehicles,636,159,d0962aff717787fd54f68b783c9a2914e97f1bc591ba3a82ed42bea2c476e706
168,0.25,two_plus_bikes,345,86,9951674bc2f8a437bd5019167a35e5ff05115714bfa8d0f240bcb476c49156d5
169,0.25,parked_vehicle,69,17,bc4a47fd841d318d818c60475030a75df92e6e65abc89c25061dc662462bfb18
169,0.25,dense_frame,70,17,b5391704a0e0ef3d89ec9c62e19283a0d0fcf99f335620ad3b196a7afba33f31
169,0.25,multiple_buses,247,61,25e4133b63d5b33343fe3f8735383aeea777d08fbcda53eeb4de36db805b6b9e
169,0.25,stopped_vehicles,636,159,e364f11d8a604ea46447dff0a2bdeb7ce6c2f7a042dac30f61b5ceb0d0ac121c
169,0.25,two_plus_bikes,345,86,582bce91647ac9ce8d213b42be6fbed22f7d2d42f0fb9c7a4c5b9fb6f78ee9ed
170,0.25,parked_vehicle,69,17,dc2403203e1a45f452992fb507e849d9c20ff26dce5a97835a3a49452c9805bc
170,0.25,dense_frame,70,17,50d54fce4d2ab4405740e8baf5cc79e0555575edc854971b6267dd4a9d101b8d
170,0.25,multiple_buses,247,61,9bcb52ae78927718cbae122ee3adcc463e4f23322c5760cdfca44c6b93b9758f
170,0.25,stopped_vehicles,636,159,007a8a8c7a96933a5879a7857fea58dfeb46d102fa045f8c383880ee09f53a1f
170,0.25,two_plus_bikes,345,86,75ca25f4bf858f4129327380e9c962fc66879e180d09a7e91c1d32db209b9b6e
171,0.25,parked_vehicle,69,17,f632e0009c1e8c4c2ae145f3d8551f5e4abcf6d0e1d3b5b5ed4a88615f567525
171,0.25,dense_frame,70,17,76375553b4a1a8be4656319a9b9ce720b712291921f3ee9241a696a383c7fbcd
171,0.25,multiple_buses,247,61,088916b955f629496316c079b4b33064e0d5f88c2e88f891ff03a47faa281892
171,0.25,stopped_vehicles,636,159,439d2ddabe93ebaf3490470d102f1476fb6a8c0b523a11e56e150f03638b965e
171,0.25,two_plus_bikes,345,86,929c7f8406a91c0bf23f318ce5a4e25c359401d060668875084ab3eb414eab0d
172,0.25,parked_vehicle,69,17,35a9bd273d501eecb942b42df853269b01c252fdd64570bd1c4b5b7c558539b8
172,0.25,dense_frame,70,17,0721526b49d64a68786bc84de663359fcbd55bbd3dde90aa762ed6aa6621322d
172,0.25,multiple_buses,247,61,5aad630ad1005f662ee23281adbaa353a88260aff34b8e7a227a8167ccb89f24
172,0.25,stopped_vehicles,636,159,554cc2243cd41835a4a726ab655f18e5e24c841f7cb867b44c804a9f3adceb52
172,0.25,two_plus_bikes,345,86,53668c06beab759ec83eb5a64b672ca88df10de6606b83b4e8f881338627d41f
173,0.25,parked_vehicle,69,17,971a08a07557a8513c026b09f7f2ad3adbaad11f8fc517a2f14d9497986be802
173,0.25,dense_frame,70,17,814b851f87ded3e1e16f0b5572a6f553136286601c192af08c3861a275235635
173,0.25,multiple_buses,247,61,daf0c2e894ce087f001937c22f3d902b38407929339e3a3cfe3d0e890f8cf0f2
173,0.25,stopped_vehicles,636,159,10c3f93775662ee95157d6827149e90467bc100738b53858650b40c91eace637
173,0.25,two_plus_bikes,345,86,6c5ac990e3b366c3394f6da54f5f2300ea165a315b6aeae349635f42ed6c9fd0
174,0.25,parked_vehicle,69,17,a48e19b5555eb85d46a7c469922c5d7158904f6f3d51d0eacbc400618afec1d5
174,0.25,dense_frame,70,17,f5dd081501cb956a82821248645b53d3427b14cbb499973df9d7ba0ee6f09a24
174,0.25,multiple_buses,247,61,5e12b8339764d0947957faae2230740673193e25ab3f8af74f6bd5f47c24d18f
174,0.25,stopped_vehicles,636,159,da8f7a78d0927b64a8f126f9c268f0b0bd17b04f6c9077911f9e331b92cd0f75
174,0.25,two_plus_bikes,345,86,61310f340608992a8fbfac24eaa344495754ec71b35839402c9ee1f09d26afd9
175,0.25,parked_vehicle,69,17,cd8aa4b5c3b03789bdf9a306cdd3c912b69ef254027a89c393545a8d77f4d29a
175,0.25,dense_frame,70,17,9d807c14f4387b8e5e51b3c1559bccb8a63b69524b256de98dcfb3d39dc1b4a5
175,0.25,multiple_buses,247,61,b4c38603d012e1a66f8f4fa2f317d5c059f47b9316a4afe75a4bf6a6aa23ed97
175,0.25,stopped_vehicles,636,159,929310cee7915c43ad43cc9d917e5ac0e4c76fb0a3a71fb4059b6fc0500bac81
175,0.25,two_plus_bikes,345,86,415d5363cc4b75c1b7f196d31dec4655edd8575b8a4aa4d25d7fedc524b13867
176,0.25,parked_vehicle,69,17,f575291b87d1711932ad13fe56a8fb2489a91d37d4433257cdbe96d829b3c0e1
176,0.25,dense_frame,70,17,17714bbb14a648e7148a794da3402a7587fba5ce3cb4b5012c0549c0b73f3904
176,0.25,multiple_buses,247,61,0ddd1ef34a6944f637c4873adc02e38a3df35e43d8da5b86c28b53651f87c900
176,0.25,stopped_vehicles,636,159,eecde9bf5781a91fd8be6496c82c2c0f1485d61458aef6c48d8325b7a0ccf15c
176,0.25,two_plus_bikes,345,86,6e482d24b4838b758e8f51f24a88c35b5054b2de9f76a53f3bdff5aa884ff695
177,0.25,parked_vehicle,69,17,3149b550b0885edef8c8f4ae311fadaacd5ac7fbb1216c46fae2bdee6c252493
177,0.25,dense_frame,70,17,745abd2fad950e0f86670d43bf8935921ba7a67722f8edc24b287f158b09d0ff
177,0.25,multiple_buses,247,61,1bc13af874e0c6192f6174052143216005c01025917369854797ff5088c7b3c2
177,0.25,stopped_vehicles,636,159,538d3e8f26f560e1613fa0f06bcf424620d924071db6dacbc517d5d1c9eb656a
177,0.25,two_plus_bikes,345,86,bb93faeff794c7bdf3e28b31fbd13f5ff42b424257176ef71166bd2683633b65
178,0.25,parked_vehicle,69,17,f2d0ddffc404636ff9df7cbc5f2d471e56f5482825ba893492d0f2b2b31b3dc5
178,0.25,dense_frame,70,17,41b363ae620c45450fb19efe5b3cb3b429ca5d75af8de1bbf26d183e34dd9acd
178,0.25,multiple_buses,247,61,d59940d35fe3d60cabea0592035fec0018233aea0922acb9616ef56c62dac33d
178,0.25,stopped_vehicles,636,159,b0d79a71219f59b36b70b0a113744f2cffc8c4fe90d6a3a34f70710d6ca391a7
178,0.25,two_plus_bikes,345,86,50de225cf39c8df538c263ff64a27a7b23c753befc86ead62f873ef5393fea1d
179,0.25,parked_vehicle,69,17,c5af3f5da447f4143fbb23b771af3b254ea42cbac447462cbbc1ed51e351b591
179,0.25,dense_frame,70,17,4562b30b203a24192e4c6922789debdc845f80a0ef18af232431f82fa52199a8
179,0.25,multiple_buses,247,61,6b0ef2866f0194fbf8d35db7c90b5e2b0ddbb92bac9dfbdca58ba9b448b18ea3
179,0.25,stopped_vehicles,636,159,3161b73daddc4f5751e15b51e785cc2281ccad67640e24b81804d73d1699403c
179,0.25,two_plus_bikes,345,86,48e622f5d7ae2e633d074c10d3d87b78045d488b4d9d63586d6c6c506ecd9eea
180,0.25,parked_vehicle,69,17,5ecab09b9e425f53f0207b4d2464a39537a40662f498c8a24d725d639e9ad628
180,0.25,dense_frame,70,17,01ac64dfb25f3a78a8fdf45958f2d8b0bc2c877d33070bde0c138d71dd8d2c84
180,0.25,multiple_buses,247,61,77f72a7274169556e8c6c26b19e02dbb48040edbbda23dbbde0dc6d9fab8efcb
180,0.25,stopped_vehicles,636,159,a509a52ae75788f2eb0aeee7f950cc2450944f6d62b052d282272ea021709668
180,0.25,two_plus_bikes,345,86,7430afde0ebf69f34ddf36866b870bcc375806727ad8aa5425ecc797d7943cd9
181,0.25,parked_vehicle,69,17,b1c998966b23ceb7fc697f9c505a79f897712ad4ec663437a3aa77ef2fa2ed82
181,0.25,dense_frame,70,17,23cee0805675fb73403f861dfc8def4beb20ce8e0a3146443fadd426dee5d528
181,0.25,multiple_buses,247,61,cb1d671562208dbdea510e24f318fddcd6af81469885292107d131bfc8cf492f
181,0.25,stopped_vehicles,636,159,6b8f8aaeb60a6e7e53e71dd2331161ce880d7b753d8eab66b02b30b2ef8e59d9
181,0.25,two_plus_bikes,345,86,aa0ae0ef9ad9bdc5b48d4dfcb2f8c5101a2eb96209212f80da9af47094633eaa
182,0.25,parked_vehicle,69,17,85fb667b2703313d955ec7b5fcd8f28934861f5b9ab5d079a83f14b7c5d99475
182,0.25,dense_frame,70,17,c78bc963b2ff7ab79f109b066f5b30d8bfe556a346f8ada7bb2cb6a25eab9343
182,0.25,multiple_buses,247,61,ed280fa0f9a2191d340c43dac1a38069610f10dc5d1a5356771f7589b50f5489
182,0.25,stopped_vehicles,636,159,d80190f855d718d6ab1e63a1acb4dc625875e5df0c5282352037a070f96424a6
182,0.25,two_plus_bikes,345,86,6c0ed68c255c58e9b54bc49e90ec8cecfbb574361a178f8484df657bee1881ba
183,0.25,parked_vehicle,69,17,6b8d088d908eba0baaabbf65adcd513c2e25f930d41915545373a995ac0b8290
183,0.25,dense_frame,70,17,83755e878fb4cc1aaa495f71c39966d4ab25c5479c67aee094027e41bfc90dd0
183,0.25,multiple_buses,247,61,22e4edda50c45e7970fdbcbffde68089cb82dc6bfa83d7bd04660bad6d3ce767
183,0.25,stopped_vehicles,636,159,e1999051c24cefd3fb9b022bff777b3bbdde77356eca1d442fce2082b3fafc94
183,0.25,two_plus_bikes,345,86,bc326fb5daeabfc1f701082d3969f224f4ea301f8b4fd36b5dac42c36b5d1b3c
184,0.25,parked_vehicle,69,17,2591a8f1ae353bf34803f104acee95da91e611e842cf8236724fb8a91059a37e
184,0.25,dense_frame,70,17,5abb8394a60b68b57030193c49f5878273da6c046a9074eabd22171980d32987
184,0.25,multiple_buses,247,61,02b322e186bb656aa70a8c2b3f7a1eab5313b0c57e189510c57436cf96d4d74f
184,0.25,stopped_vehicles,636,159,38f1df7e1725ae6aa44cfbcb16a47b3003900a8c6285be644cc733c81c0bf6c3
184,0.25,two_plus_bikes,345,86,45eb5a0da6f030b22af8ba73db0e84560dd83024d7a7add6f027b28c3dc80e5d
185,0.25,parked_vehicle,69,17,a3f9ad100b87f5afd02c7ae9e73b6c2616d551526bfb87732abd231d7c44278c
185,0.25,dense_frame,70,17,17a4612e9d0734079a699c9acaf0ccd099b509524295d9c39ff522489b06b989
185,0.25,multiple_buses,247,61,5a6a158d19ce734a6dc32746f687c3db20568e7262f32797bb13b61571a08aa1
185,0.25,stopped_vehicles,636,159,2480daf1f038ec3dc5f0e3a5621f6b1519aaa4243a51950d3ab721e373103c50
185,0.25,two_plus_bikes,345,86,5a4715eb566ebfd579bf91d821bb2e663c442980e6f88a6a765161c3d0155605
186,0.25,parked_vehicle,69,17,373fa3e1ac13ab03b68793e40dcde325735a364303da6798561d85c2ce9d51d6
186,0.25,dense_frame,70,17,51684fd22c3898f62cfda4f2480d8ec11bfa3a5d52d6f76ad3c9c5e8d4901f7f
186,0.25,multiple_buses,247,61,a8fffa4e9a65d677394d9f4e74b9353311a1bde6baadca826cb7dd02fcc09951
186,0.25,stopped_vehicles,636,159,aec0bc1454cfc3625d13f0194209052143a5ba6f1dbf9e12cb0a14f0b4e3fa2b
186,0.25,two_plus_bikes,345,86,ca14b7ecd98dc5c16567735e2ac856713264cf6599a6717ef580f9cc1711576a
187,0.25,parked_vehicle,69,17,c834dc77abd0f1dd731e15a904174afe36289ae5931624fb3df05972a10b30a0
187,0.25,dense_frame,70,17,cea4a4566efffe9ee7fd2a80c86fe8765e56b4a61a5c9d75e5a292fd6409e95a
187,0.25,multiple_buses,247,61,b1f76ff45a2bc3f1ac4521a445717b4f40d385fb77104129ebfec7855ba4162a
187,0.25,stopped_vehicles,636,159,558b3a54f204f1482931950feee4de1f53694260fa7035ea7441916def3084b4
187,0.25,two_plus_bikes,345,86,2fbdbbcb4ece57c48c2f7d9d5b393f3221a83f83aa1dd37b58860aa905e2aeab
188,0.25,parked_vehicle,69,17,20a43b0f2dc3f9643b0a7e5ae3933fdaba5a611377f439c4cf0fc8fe0dc1a686
188,0.25,dense_frame,70,17,85245e2c58c742693300bd7fa6530ed50816737c13f9d98b1e9ada8bc884b95b
188,0.25,multiple_buses,247,61,870d1d9cccbd349d775cee826cdad8ac2459d02bc0bebfd7611fc379898f38f7
188,0.25,stopped_vehicles,636,159,83ac8f9bafc796acf00d24ddc0a5babe2ecda53892dd907e005c3660203c84c4
188,0.25,two_plus_bikes,345,86,33d101ff2585d73eeb5d9b4d860086c89fb4c01ed9a0b1ed83eab3d5d873347e
189,0.25,parked_vehicle,69,17,d42df26902100b66bb6e96a74196338585cc1c390f5a23de5bc54293029729ef
189,0.25,dense_frame,70,17,22afdefe7c8a7d42771b4c3b0458172820a67db3da40b54bb6d2e1a5d8d813cd
189,0.25,multiple_buses,247,61,ba98fa24352a6d12c568f0603f180deda30e152bf9686d8b0f559df883fd91eb
189,0.25,stopped_vehicles,636,159,77ae8157f08a1c4aa021f43f94d9c309e78a52199e0ff1c93364a49511614064
189,0.25,two_plus_bikes,345,86,24d0b455c11c2ecdd0ee81df79813daee219709a15e26ef831436346fff7a778
190,0.25,parked_vehicle,69,17,0e7f5f3c554eae5ea69c9c15219a39b5eb2f6304898fd6a96bdb42a855afb8a9
190,0.25,dense_frame,70,17,8e30e4824ef73097935b80aa12d74f6a909610864456ca6531e2377d66181af6
190,0.25,multiple_buses,247,61,6a39653682007eb25c5eace3ebbe1308fbabd208b3f9c6d59ed67cbbddf8b061
190,0.25,stopped_vehicles,636,159,3023a6196ef7ea546c8b1632c407795c5b06da554964b3262c30d937f1a69d53
190,0.25,two_plus_bikes,345,86,f87498aa3ed0326401f6ebaf8d5c052046c59947981d93147b00c7b89bc93d2e
191,0.25,parked_vehicle,69,17,8b9999a7d3365dd9d1c5480fd382e4953b27131c7dd08ec86fb73ba3fca47d4a
191,0.25,dense_frame,70,17,54f5f0e3b26493e15e39c2d5a0bbbb2c895edf9a6884481cdd3de2456ce68f3f
191,0.25,multiple_buses,247,61,231dc2916ecb19cee1ac4664e8c1875bbcab4a7cb92f25f2b74932f2bc51609b
191,0.25,stopped_vehicles,636,159,913ef9b017dcd3b2933b9055ccd3a4c7c59ffe620201219dce4e4ed4331354bb
191,0.25,two_plus_bikes,345,86,b25f93e7432dadf79a6982d24341e00a580eaf1ac29d2bea84da8a05e5c49fb0
192,0.25,parked_vehicle,69,17,550ed4254041a2a691e207bb9ea493ab560f4f3831a462fc4e3eee65941b9a70
192,0.25,dense_frame,70,17,e5d30c45e60dc79711f13716eb5b74de801c86ab53217da75ef7268648a3cdfa
192,0.25,multiple_buses,247,61,8e8e423cdf5a608fccda86a8b05498965dacde8b39f1f3e0e673fb2ecb24ef8a
192,0.25,stopped_vehicles,636,159,2442ea310021917ef1f688408d9a00f15d862a05297de2fd02e3791f72d54e34
192,0.25,two_plus_bikes,345,86,03dfe684b5f599d8e3481c30d3d5c7a6e424a793d19a24a956b6c2c8dd8c63a1
193,0.25,parked_vehicle,69,17,fab78a163df81c7d15ebc0773e1eb3a3904cfc044c3b6c5eb40ba8aef6b345a9
193,0.25,dense_frame,70,17,686591a317a89dfc90dee4c917f949993daa13abdf198ee05ae9eb34426083a1
193,0.25,multiple_buses,247,61,df3d60d77305434f856c504ecd8f16b75cbc4119af3f64ecb436bc50881834b1
193,0.25,stopped_vehicles,636,159,4b88a94a716b2bb35ac433a8ebdb480d82eaa4819f626ba15dd753d33589ee19
193,0.25,two_plus_bikes,345,86,fbf51fed0256171b1be1d482c3f737625ce13ec8fc5b6f78e8e5ca7da271fd20
194,0.25,parked_vehicle,69,17,db401d970627625419db3730839eef426accece79d79e0f478fba29918c0cafe
194,0.25,dense_frame,70,17,c19a3f9d5d94390430bb330a54ad589c265a8df6da9d35c3520d49228d8b2481
194,0.25,multiple_buses,247,61,af49862b0609e2dabc0a366f7e9b7279ad8233197d0e57cb1b9e161261d4b14f
194,0.25,stopped_vehicles,636,159,1ec0ed8793350d14dfff1f87dab0cee8c5ba8012612297a3b9928c5b504b122c
